year,Reporting Entity,Facility Name,State,Electricity production (GJ),Electricity Production (Mwh),scope_1,scope_2,Total_emissions,numbers,Power_Per_unit,Capacity
2021,MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,VIC,"777,359","215,933",38.0,701.0,739.0,63,2.1,
2021,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,WA,"740,004","205,557",32.0,357.0,389.0,48,1.6,
2021,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,VIC,"2,134,098","592,805",46.0,357.0,403.0,48,3.0,434.0
2021,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,TAS,"1,380,448","383,458",74.0,115.0,189.0,31,3.6,112.0
2021,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,330,014","369,448",32.0,174.0,206.0,43,3.0,131.0
2021,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,VIC,"1,143,267","317,574",65.0,0.0,65.0,14,1.3,
2021,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,SA,"584,888","162,469",93.0,0.0,93.0,35,1.5,
2021,PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,WA,"2,992,010","831,114",172.0,583.0,312.70782361308676,32,2.1,
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,NSW,"1,981,866","550,518",10.0,1376.0,1386.0,37,3.6,
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,QLD,"1,508,814","419,115",43.0,1493.0,253.14442863916545,16,3.4,180.5
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,SA,"346,467","96,241",21.0,36.0,57.0,22,1.6,35.0
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,VIC,"209,337","58,149",21.0,238.0,100.51322901849218,12,1.8,21.0
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,QLD,"69,244","19,235",14.0,24.0,38.0,20,0.6,12.0
2021,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"555,160","154,211",51.0,341.0,392.0,48,1.6,
2021,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,"2,031,329","564,258",168.0,182.0,350.0,45,2.1,
2021,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"524,176","145,604",859.0,32.0,891.0,52,2.0,
2021,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"908,478","252,355",108.0,35.0,143.0,33,3.4,
2021,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,"1,143,882","317,745",125.0,253.0,378.0,48,3.0,370.8
2021,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,VIC,"503,193","139,776",67.0,165.0,232.0,35,1.5,52.5
2021,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,SA,"639,585","177,662",36.0,164.0,200.0,27,2.1,57.0
2021,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,VIC,"161,895","44,971",36.0,56.0,92.0,14,1.3,18.2
2021,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,"986,243","273,956",56.0,525.0,581.0,128,1.5,
2021,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,VIC,"1,773,990","492,775",111.0,211.0,322.0,43,3.0,
2021,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,"1,073,163","298,101",44.0,251.0,295.0,21,3.0,106.8
2021,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,VIC,"299,768","83,269",23.0,68.0,91.0,21,3.0,
2021,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,VIC,"335,200","93,111",33.0,147.0,180.0,98,1.3,195.0
2021,STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,Stockyard Wind Farm,VIC,"3,344,044","928,901",152.0,3477.0,3629.0,140,3.0,
2021,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,SA,"1,577,664","438,240",45.0,84.0,129.0,23,2.0,
2021,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,"1,615,095","448,638",52.0,122.0,174.0,33,2.0,
2021,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,TAS,"1,559,506","433,196",64.0,189.0,253.0,31,1.5,
2021,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,SA,"521,625","144,896",56.0,156.0,224.2,35,1.9,66.0
2018,AGL Energy Limited,Hallett (Stage 4) Wind Farm,SA,"1,692,633","470,176",145.0,350.0,542.2,60,2.1,132.0
2012,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,,"1,532,308",,112.0,349.0,475.5,62,2.0,132.0
2020,GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,NSW,"2,916,126","810,035",170.0,1619.0,1899.3,75,3.7,270.0
2019,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,"1,146,881","318,578",67.0,684.0,730.0,60,2.3,
2015,,Yambuk Wind Farm,VIC,"308,923","85,812",24.0,196.0,218.4,92,1.3,195.0
2019,APT PIPELINES LIMITED,Badgingarra Wind Farm,WA,"1,764,569","490,158",90.0,353.0,401.8,39,3.3,133.2
2021,LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,SA,"1,949,868","541,630",0.0,6532.0,1863.2174490279751,143,2.8,
2019,LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,VIC,"977,734","271,593",668.0,1190.0,1818.9,65,3.9,228.0
2020,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Willogoleche Wind Farm,SA,"1,251,140","347,539",63.0,197.0,92.13712660028449,11,1.8,119.0
2016,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,500,088","416,691",92.0,191.0,296.6,41,2.9,
2019,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,VIC,"529,224","147,007",6.0,184.0,189.3,30,3.3,434.0
2020,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,TAS,"1,222,624","339,618",283.0,210.0,532.9,30,3.8,112.0
2013,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,,"607,814",,63.0,488.0,570.2,33,1.9,67.2
2021,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,"2,031,329","564,258",168.0,182.0,344.7,49,2.3,
2020,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,"1,527,040","424,178",76.0,143.0,214.0,56,1.7,
2014,SENVION HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,102127,28369,5.0,0.0,5.4,5,2.1,12.0
2016,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,"612,654","170,182",63.0,793.0,327.59867235656714,32,2.2,67.2
2019,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"10,712","2,975",0.0,4.0,4.3,2,0.8,1.6
2015,,SNOWTOWN SOUTH WIND FARM,SA,"1,595,739","443,261",104.0,505.0,569.6,120,1.4,
2017,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,"56,803","15,779",1.0,5.0,5.5,9,0.2,2.025
2021,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"485,471","134,853",64.0,129.0,174.6,25,2.1,52.5
2014,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,3589748,997152,371.0,2655.0,3036.0,139,3.0,420.0
2021,IBERDROLA AUSTRALIA LIMITED,Alinta Wind Farm,WA,"1,116,984","310,273",77.0,737.0,770.4,114,2.1,
2016,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,506,701","696,306",270.0,556.0,791.2,110,2.2,222.0
2021,RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,NSW,"1,981,866","550,518",10.0,1376.0,1371.8,40,3.5,
2018,SPIC Pacific Energy Pty Ltd,Yambuk Wind Farm,VIC,"327,681","91,023",32.0,0.0,33.3,106,1.3,195.0
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,"2,317,673","643,798",132.0,966.0,1014.6,128,1.5,192.0
2019,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,VIC,"507,961","141,100",39.0,0.0,42.9,32,1.6,52.5
2012,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,,"595,404",,30.0,297.0,340.5,33,1.6,46.5
2014,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1229676,341577,0.0,202.0,203.1,47,3.1,370.8
2021,APA INFRASTRUCTURE LIMITED,Emu Downs Wind Farm,WA,"851,726","236,591",45.0,153.0,200.5,49,1.8,79.2
2019,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,VIC,"2,414,107","670,585",139.0,452.0,604.9,118,1.6,192.0
2018,Electricity Generation and Retail Corporation,Kalbarri Wind Farm,WA,"14,254","3,959",0.0,2.0,2.0,1,0.8,1.6
2021,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,099,253","305,348",109.0,180.0,294.0,42,2.3,95.0
2021,GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,NSW,"1,096,272","304,520",118.0,765.0,898.0,72,1.8,113.9
2021,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,"1,615,095","448,638",52.0,122.0,175.6,33,1.9,
2020,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,VIC,"1,651,355","458,710",85.0,224.0,285.7,28,1.4,
2018,RATCH - Australia Corporation Pty Ltd,Toora Wind Farm,VIC,"172,633","47,954",11.0,254.0,251.2,13,1.9,21.0
2015,,Challicum Hills Wind Farm,VIC,"491,832","136,620",27.0,196.0,229.9,37,1.5,52.5
2016,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,500,088","416,691",92.0,191.0,274.1,46,3.3,
2018,Kiata Wind Farm Holdings Pty Ltd,Kiata Wind Farm Pty Ltd,VIC,"474,210","131,725",7.0,165.0,185.5,25,2.1,
2021,IBERDROLA AUSTRALIA LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,210,447","614,013",99.0,533.0,651.2,58,3.5,
2016,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,QLD,"100,175","27,826",28.0,17.0,41.6,19,0.6,12.0
2012,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,,"1,532,308",,112.0,349.0,484.4,58,2.2,132.0
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,WA,"309,241","85,900",12.0,11.0,21.4,11,2.9,35.4
2012,INFIGEN ENERGY LIMITED,Capital Wind Farm,,"1,274,685",,131.0,609.0,740.1,67,1.9,140.7
2015,,Wattle Point Wind Farm,SA,"963,022","267,506",45.0,195.0,222.6,56,1.5,91.0
2017,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms ,VIC,"1,655,926","459,979",60.0,0.0,65.6,37,1.5,
2021,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"555,160","154,211",51.0,341.0,406.3,44,1.6,
2018,CWF Holdings Pty Ltd,Collgar Wind Farm,WA,"2,575,810","715,503",310.0,558.0,908.4,116,2.2,222.0
2018,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"998,510","277,364",102.0,33.0,137.7,21,1.9,
2020,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,486,495","690,693",247.0,1346.0,1522.1,109,2.1,222.0
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,"51,440","14,289",1.0,6.0,7.2,8,0.2,2.025
2014,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,462471,128464,33.0,186.0,212.1,23,1.6,48.3
2021,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,VIC,"1,143,267","317,574",65.0,0.0,63.1,12,1.4,
2014,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,VIC,186002,51667,20.0,269.0,106.09729729729727,12,1.9,21.0
2016,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm ,NSW,"1,038,233","288,398",100.0,,100.5,22,2.8,106.8
2020,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,014,987","559,719",106.0,860.0,965.4,110,1.9,
2019,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,NSW,"1,129,250","313,681",87.0,179.0,92.13712660028449,11,1.8,
2019,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,SA,"555,151","154,209",50.0,95.0,153.3,32,2.1,66.0
2012,AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,,"922,419",,46.0,179.0,211.0,35,2.1,71.0
2018,AGL Energy Limited,Macarthur Wind Farm,VIC,"3,837,422","1,065,951",451.0,3025.0,3386.2,138,3.2,420.0
2018,Electricity Generation and Retail Corporation,Denham Wind Farm,WA,"6,513","1,809",0.0,1.0,1.1,3,1.0,4.0
2013,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Woolnorth Studland Bay Wind Farm Pty Ltd,,"1,039,760",,74.0,5082.0,580.7431009957326,32,3.9,
2015,,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"845,275","234,799",84.0,1565.0,1654.9,79,4.2,
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,"2,317,673","643,798",132.0,966.0,1204.8,123,1.4,192.0
2016,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm ,VIC,"312,165","86,713",20.0,,21.1,98,1.4,195.0
2020,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,VIC,"149,815","41,615",23.0,57.0,79.7,13,1.3,18.2
2013,INFIGEN ENERGY LIMITED,Capital Wind Farm,,"1,375,232",,68.0,710.0,793.6,73,2.0,140.7
2018,AGL Energy Limited,Wattle Point Wind Farm,SA,"973,725","270,479",52.0,157.0,207.6,56,1.8,91.0
2019,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"10,712","2,975",0.0,4.0,3.6,2,0.9,1.6
2018,Acciona Energy Oceania Pty. Ltd.,Gunning Wind Farm,NSW,"592,807","164,669",44.0,195.0,234.9,32,1.4,46.5
2020,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,VIC,"1,651,355","458,710",85.0,224.0,339.0,30,1.5,
2017,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,575,799","715,500",388.0,590.0,890.4,117,2.0,222.0
2013,SENVION HOLDINGS PTY LTD,Wonthaggi Wind Farm,,"109,759",,21.0,0.0,22.5,6,2.1,12.0
2017,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,SA,"1,708,149","474,486",152.0,377.0,572.3,58,2.1,132.0
2018,AGL Energy Limited,Hallett (Stage 4) Wind Farm,SA,"1,692,633","470,176",145.0,350.0,534.5,65,2.3,132.0
2013,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,,"743,674",,56.0,116.0,183.7,22,1.9,
2014,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,52851,14681,0.0,8.0,8.7,9,0.2,2.025
2019,INFIGEN ENERGY LIMITED,Bodangora Wind Farm,NSW,"1,287,101","357,528",96.0,249.0,349.9,31,3.7,113.2
2013,IFM RENEWABLE ENERGY PTY LTD,Yambuk Wind Farm,,"336,675",,32.0,0.0,30.8,103,1.4,195.0
2018,Acciona Energy Oceania Pty. Ltd.,Gunning Wind Farm,NSW,"592,807","164,669",44.0,195.0,223.0,30,1.5,46.5
2016,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,400,179","666,716",115.0,793.0,300.14366998577526,43,1.5,
2016,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,SA,"229,802","63,834",65.0,52.0,110.8,21,1.5,35.0
2016,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,"354,476","98,466",23.0,87.0,110.6,8,2.1,30.0
2013,ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,,"1,229,935",,86.0,169.0,277.0,43,2.9,131.0
2018,Kiata Wind Farm Holdings Pty Ltd,Kiata Wind Farm Pty Ltd,VIC,"474,210","131,725",7.0,165.0,168.5,23,2.0,
2020,INFIGEN ENERGY LIMITED,Bodangora Wind Farm,NSW,"1,200,046","333,346",73.0,265.0,353.2,35,3.5,113.2
2013,APT PIPELINES LIMITED,Emu Downs Wind Farm,,"869,699",,96.0,417.0,484.4,52,1.7,79.2
2018,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,684,985","468,051",93.0,150.0,239.7,50,1.6,
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"14,429","4,008",,3.0,2.8,2,0.9,1.6
2012,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,,"540,866",,53.0,198.0,272.4,24,1.9,52.5
2017,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,"864,702","240,195",63.0,333.0,430.4,45,1.5,79.2
2016,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"3,218,676","894,077",322.0,3215.0,3770.2,130,3.0,420.0
2019,CWP RENEWABLES PTY LTD,Crudine Ridge Wind Farm,NSW,298,83,1392.0,0.0,553.7534376481744,34,3.5,134.31
2018,AGL Energy Limited,Hallett (Stage 5) Wind Farm,SA,"567,813","157,726",62.0,173.0,214.7,23,2.0,52.5
2019,RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,SA,"328,555","91,265",31.0,45.0,81.8,20,1.5,35.0
2021,CHERRY TREE HOLD CO PTY LTD,Cherry Tree Wind Farm Pty Ltd,VIC,"620,959","172,488",44.0,398.0,468.7,38,3.3,
2014,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,NSW,567719,157700,19.0,293.0,314.2,32,1.5,46.5
2018,AGL Energy Limited,Hallett (Stage 2) Wind Farm,SA,"942,452","261,792",75.0,150.0,205.2,32,2.3,71.0
2014,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,SA,326963,90823,45.0,59.0,101.2,22,1.6,35.0
2018,Meridian Energy Australia Pty Ltd,Mt Mercer Wind farm Pty Ltd,VIC,"1,320,264","366,740",165.0,0.0,152.0,21,2.1,
2019,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,336,674","371,298",136.0,232.0,372.4,44,3.0,131.0
2012,IFM RENEWABLE ENERGY PTY LTD,Challicum Hills Wind Farm,,"492,121",,27.0,0.0,25.2,31,1.4,52.5
2016,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,"528,884","146,912",42.0,404.0,412.2,24,2.8,48.3
2017,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,"56,803","15,779",1.0,5.0,6.5,9,0.2,2.025
2015,,Hallett (Stage 2) Wind Farm,SA,"896,973","249,159",69.0,155.0,210.3,32,2.1,71.0
2018,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,TAS,"900,721","250,200",83.0,30.0,102.7,23,1.7,
2021,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,"348,543","96,817",14.0,73.0,85.3,7,2.2,30.0
2021,GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,NSW,"506,908","140,808",106.0,667.0,332.2520625889047,34,2.1,244.0
2019,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,"2,465,782","684,939",214.0,778.0,936.3,110,2.1,222.0
2016,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,276,714","354,643",168.0,901.0,1131.9,68,3.5,140.7
2018,Bald Hills WF Holdings Pty Ltd,Bald Hills Wind Farm Pty Ltd,VIC,"1,194,048","331,680",84.0,746.0,802.0,104,1.9,
2020,GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,NSW,"299,199","83,111",2799.0,246.0,619.8315789473685,37,3.6,134.31
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Mt Gellibrand Wind Farm,VIC,"4,320","1,200",0.0,22.0,21.3,12,3.0,
2017,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm ,NSW,"1,084,847","301,346",91.0,0.0,90.6,21,3.0,106.8
2016,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,"1,257,486","349,302",116.0,929.0,1022.1,123,1.6,
2018,International Power (Australia) Holdings Pty Limited,Canunda Wind Farm,SA,"474,347","131,763",13.0,101.0,115.3,22,1.9,46.0
2018,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,TAS,"2,200,946","611,374",141.0,178.0,313.6,44,3.0,
2018,Snowtown Wind Farm Pty Ltd,Snowtown Wind Farm,SA,"1,281,722","356,034",159.0,243.0,420.1,48,3.1,370.8
2019,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,TAS,"278,313","77,039",113.0,63.0,183.9,30,1.9,
2014,IFM RENEWABLE ENERGY PTY LTD,Codrington Wind Farm,VIC,160914,44698,24.0,0.0,24.0,13,1.3,18.2
2014,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,751603,208779,55.0,720.0,307.12375533428167,33,2.0,
2018,SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,NSW,"1,022,659","284,072",95.0,0.0,91.1,21,3.0,106.8
2012,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,,"539,084",,74.0,622.0,694.6,34,2.2,67.2
2013,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,,"13,436",,0.0,8.0,7.4,1,0.8,1.6
2017,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm ,VIC,"477,876","132,743",58.0,0.0,62.7,36,1.4,52.5
2019,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,"876,726","243,535",79.0,275.0,362.5,50,1.6,79.2
2014,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,1295661,359906,0.0,397.0,421.1,46,1.8,
2019,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,526,254","423,960",72.0,140.0,216.5,23,2.2,
2016,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,400,179","666,716",115.0,793.0,360.1724039829303,43,1.8,
2017,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm ,VIC,"156,907","43,585",23.0,0.0,20.8,14,1.2,18.2
2019,CWP RENEWABLES PTY LTD,Crudine Ridge Wind Farm,NSW,298,83,1392.0,0.0,1338.9,38,3.4,134.31
2020,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,SA,"399,905","111,085",14.0,119.0,141.3,22,2.0,46.0
2018,AGL Energy Limited,Hallett (Stage 4) Wind Farm,SA,"1,692,633","470,176",145.0,350.0,520.1,60,2.2,132.0
2017,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,VIC,"177,373","49,270",27.0,216.0,106.09729729729727,12,1.9,21.0
2016,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"440,273","122,298",85.0,378.0,474.7,23,2.3,52.5
2017,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"897,716","249,366",87.0,26.0,121.7,20,1.7,
2016,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,500,088","416,691",92.0,191.0,263.1,38,3.1,
2014,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,SA,326963,90823,45.0,59.0,105.7,23,1.5,35.0
2019,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,SA,"1,336,674","371,298",136.0,232.0,343.8,43,3.2,131.0
2016,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,SA,"1,463,729","406,591",104.0,286.0,420.0,43,1.7,
2013,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,,"603,982",,63.0,179.0,250.5,24,2.1,52.5
2020,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,QLD,"83,282","23,134",21.0,23.0,43.0,19,0.6,12.0
2020,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,"1,228,860","341,350",97.0,673.0,297.81697486960644,32,2.0,
2017,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,245,731","346,036",64.0,775.0,802.9,111,2.1,
2015,,Oaklands Hill Wind Farm,VIC,"604,314","167,865",68.0,710.0,331.7867235656709,31,2.3,67.2
2017,MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,SA,"695,306","193,141",54.0,0.0,54.4,14,0.7,
2019,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind farm Pty Ltd,QLD,"1,490,409","414,003",47.0,1012.0,1010.6,132,1.6,
2019,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,NSW,"636,185","176,718",45.0,143.0,193.9,29,1.5,46.5
2021,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,"100,860","28,017",4.0,43.0,44.9,5,1.8,12.0
2013,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,,"743,674",,56.0,116.0,160.6,24,2.0,
2019,RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,VIC,"205,760","57,155",25.0,200.0,92.13712660028449,11,1.8,21.0
2018,AGL Energy Limited,Oaklands Hill Wind Farm,VIC,"676,822","188,006",79.0,628.0,283.39146514935993,29,2.1,67.2
2020,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,818,406","505,113",55.0,442.0,522.6,66,2.2,
2013,NEW GULLEN RANGE WIND FARM (HOLDING) PTY LTD,Gullen Range Wind Farm,,"174,940",,0.0,245.0,235.4,18,2.7,165.5
2014,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,526539,146261,68.0,637.0,635.8,31,2.2,67.2
